SR NO,INDEX,Company Name,Symbol,INDUSTRY,ISIN Code
3695,NIFTY SMALLCAP 500,Healthcare Global Enterprises Ltd.,HCG,Hospital & Healthcare Services,INE075I01017
3696,NIFTY SMALLCAP 500,Hemisphere Properties India Ltd.,HEMIPROP,Construction - Real Estate,INE0AJG01018
3697,NIFTY SMALLCAP 500,Heritage Foods Ltd.,HERITGFOOD,Consumer Food,INE978A01027
3698,NIFTY SMALLCAP 500,Himadri Speciality Chemical Ltd.,HSCL,Chemicals,INE019C01026
3699,NIFTY SMALLCAP 500,Hindustan Construction Co. Ltd.,HCC,Engineering - Construction,INE549A01026
3700,NIFTY SMALLCAP 500,Hindustan Copper Ltd.,HINDCOPPER,Metal - Non Ferrous,INE531E01026
3701,NIFTY SMALLCAP 500,Home First Finance Company India Ltd.,HOMEFIRST,Finance - Housing,INE481N01025
3702,NIFTY SMALLCAP 500,Honasa Consumer Ltd.,HONASA,Trading,INE0J5401028
3703,NIFTY SMALLCAP 500,IDBI Bank Ltd.,IDBI,NIFTY PRIVATE BANK,INE008A01015
3704,NIFTY SMALLCAP 500,IFB Industries Ltd.,IFBIND,Consumer Durables - Electronics,INE559A01017
3705,NIFTY SMALLCAP 500,IFCI Ltd.,IFCI,Finance Term Lending,INE039A01010
3706,NIFTY SMALLCAP 500,IIFL Capital Services Ltd.,IIFLCAPS,Finance - Stock Broking,INE489L01022
3707,NIFTY SMALLCAP 500,IIFL Finance Ltd.,IIFL,Finance - Investment,INE530B01024
3708,NIFTY SMALLCAP 500,INOX India Ltd.,INOXINDIA,Engineering - Industrial Equipments,INE616N01034
3709,NIFTY SMALLCAP 500,IRB Infrastructure Developers Ltd.,IRB,Engineering - Construction,INE821I01022
3710,NIFTY SMALLCAP 500,IRCON International Ltd.,IRCON,Engineering - Construction,INE962Y01021
3711,NIFTY SMALLCAP 500,ITI Ltd.,ITI,Telecommunication - Equipment,INE248A01017
3712,NIFTY SMALLCAP 500,Indegene Ltd.,INDGN,Pharmaceuticals & Drugs,INE065X01017
3713,NIFTY SMALLCAP 500,India Cements Ltd.,INDIACEM,Cement & Construction Materials,INE383A01012
3714,NIFTY SMALLCAP 500,India Glycols Ltd.,INDIAGLYCO,Chemicals,INE560A01023
3715,NIFTY SMALLCAP 500,India Shelter Finance Corporation Ltd.,INDIASHLTR,Finance - Housing,INE922K01024
3716,NIFTY SMALLCAP 500,Indiamart Intermesh Ltd.,INDIAMART,e-Commerce,INE933S01016
3717,NIFTY SMALLCAP 500,Indian Energy Exchange Ltd.,IEX,Power Generation/Distribution,INE022Q01020
3718,NIFTY SMALLCAP 500,Indian Metals & Ferro Alloys Ltd.,IMFA,Ferro & Silica Manganese,INE919H01018
3719,NIFTY SMALLCAP 500,Indian Overseas Bank,IOB,NIFTY PRIVATE BANK,INE565A01014
3720,NIFTY SMALLCAP 500,Indigo Paints Ltd.,INDIGOPNTS,Paints,INE09VQ01012
3721,NIFTY SMALLCAP 500,Indo Count Industries Ltd.,ICIL,Textile,INE483B01026
3722,NIFTY SMALLCAP 500,Indraprastha Gas Ltd.,IGL,Gas Transmission/Marketing,INE203G01027
3723,NIFTY SMALLCAP 500,Inox Green Energy Services Ltd.,INOXGREEN,Engineering - Construction,INE510W01014
3724,NIFTY SMALLCAP 500,Inox Wind Ltd.,INOXWIND,Electric Equipment,INE066P01011
3725,NIFTY SMALLCAP 500,Intellect Design Arena Ltd.,INTELLECT,IT - Software,INE306R01017
3726,NIFTY SMALLCAP 500,International Gemmological Institute (India) Ltd.,IGIL,Business Support,INE0Q9301021
3727,NIFTY SMALLCAP 500,Inventurus Knowledge Solutions Ltd.,IKS,BPO/ITeS,INE115Q01022
3728,NIFTY SMALLCAP 500,Ion Exchange (India) Ltd.,IONEXCHANG,Environmental Services,INE570A01022
3729,NIFTY SMALLCAP 500,J.B. Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,Pharmaceuticals & Drugs,INE572A01036
3730,NIFTY SMALLCAP 500,JBM Auto Ltd.,JBMA,Auto Ancillary,INE927D01051
3731,NIFTY SMALLCAP 500,JK Lakshmi Cement Ltd.,JKLAKSHMI,Cement & Construction Materials,INE786A01032
3732,NIFTY SMALLCAP 500,JK Paper Ltd.,JKPAPER,Paper & Paper Products,INE789E01012
3733,NIFTY SMALLCAP 500,JK Tyre & Industries Ltd.,JKTYRE,Tyres & Allied,INE573A01042
3734,NIFTY SMALLCAP 500,JM Financial Ltd.,JMFINANCIL,Finance - Investment,INE780C01023
3735,NIFTY SMALLCAP 500,JSW Cement Ltd.,JSWCEMENT,Cement & Construction Materials,INE718I01012
3736,NIFTY SMALLCAP 500,Jai Balaji Industries Ltd.,JAIBALAJI,Steel/Sponge Iron/Pig Iron,INE091G01026
3737,NIFTY SMALLCAP 500,Jain Resource Recycling Ltd.,JAINREC,Metal - Non Ferrous,INE0YD401026
3738,NIFTY SMALLCAP 500,Jaiprakash Power Ventures Ltd.,JPPOWER,Power Generation/Distribution,INE351F01018
3739,NIFTY SMALLCAP 500,Jammu & Kashmir Bank Ltd.,J&KBANK,NIFTY PRIVATE BANK,INE168A01041
3740,NIFTY SMALLCAP 500,Jamna Auto Industries Ltd.,JAMNAAUTO,Auto Ancillary,INE039C01032
3741,NIFTY SMALLCAP 500,Jana Small Finance Bank Ltd.,JSFB,NIFTY PRIVATE BANK,INE953L01027
3742,NIFTY SMALLCAP 500,Jayaswal Neco Industries Ltd.,JAYNECOIND,Steel & Iron Products,INE854B01010
3743,NIFTY SMALLCAP 500,Jeena Sikho Lifecare Ltd.,JSLL,Trading,INE0J5801029
3744,NIFTY SMALLCAP 500,Jindal Saw Ltd.,JINDALSAW,Steel & Iron Products,INE324A01032
3745,NIFTY SMALLCAP 500,Jubilant Ingrevia Ltd.,JUBLINGREA,Chemicals,INE0BY001018
3746,NIFTY SMALLCAP 500,Jubilant Pharmova Ltd.,JUBLPHARMA,Pharmaceuticals & Drugs,INE700A01033
3747,NIFTY SMALLCAP 500,Jupiter Life Line Hospitals Ltd.,JLHL,Hospital & Healthcare Services,INE682M01012
3748,NIFTY SMALLCAP 500,Jupiter Wagons Ltd.,JWL,Railways Wagons,INE209L01016
3749,NIFTY SMALLCAP 500,Justdial Ltd.,JUSTDIAL,BPO/ITeS,INE599M01018
3750,NIFTY SMALLCAP 500,Jyothy Labs Ltd.,JYOTHYLAB,Household & Personal Products,INE668F01031
3751,NIFTY SMALLCAP 500,Jyoti CNC Automation Ltd.,JYOTICNC,Engineering - Industrial Equipments,INE980O01024
3752,NIFTY SMALLCAP 500,KNR Constructions Ltd.,KNRCON,Engineering - Construction,INE634I01029
3753,NIFTY SMALLCAP 500,KPI Green Energy Ltd.,KPIGREEN,Power Generation/Distribution,INE542W01025
3754,NIFTY SMALLCAP 500,KRBL Ltd.,KRBL,Consumer Food,INE001B01026
3755,NIFTY SMALLCAP 500,KRN Heat Exchanger and Refrigeration Ltd.,KRN,Engineering - Industrial Equipments,INE0Q3J01015
3756,NIFTY SMALLCAP 500,KSB Ltd.,KSB,Compressors / Pumps,INE999A01023
3757,NIFTY SMALLCAP 500,Kajaria Ceramics Ltd.,KAJARIACER,Ceramics/Marble/Granite/Sanitaryware,INE217B01036
3758,NIFTY SMALLCAP 500,Kalpataru Projects International Ltd.,KPIL,Engineering - Construction,INE220B01022
3759,NIFTY SMALLCAP 500,Kansai Nerolac Paints Ltd.,KANSAINER,Paints,INE531A01024
3760,NIFTY SMALLCAP 500,Karnataka Bank Ltd.,KTKBANK,NIFTY PRIVATE BANK,INE614B01018
3761,NIFTY SMALLCAP 500,Karur Vysya Bank Ltd.,KARURVYSYA,NIFTY PRIVATE BANK,INE036D01028
3762,NIFTY SMALLCAP 500,Kaveri Seed Company Ltd.,KSCL,Agriculture,INE455I01029
3763,NIFTY SMALLCAP 500,Kaynes Technology India Ltd.,KAYNES,Electronics - Components,INE918Z01012
3764,NIFTY SMALLCAP 500,Kec International Ltd.,KEC,Engineering - Construction,INE389H01022
3765,NIFTY SMALLCAP 500,Kfin Technologies Ltd.,KFINTECH,Depository Services,INE138Y01010
3766,NIFTY SMALLCAP 500,Kirloskar Brothers Ltd.,KIRLOSBROS,Compressors / Pumps,INE732A01036
3767,NIFTY SMALLCAP 500,Kirloskar Oil Eng Ltd.,KIRLOSENG,Engineering - Industrial Equipments,INE146L01010
3768,NIFTY SMALLCAP 500,Kirloskar Pneumatic Company Ltd.,KIRLPNU,Compressors / Pumps,INE811A01020
3769,NIFTY SMALLCAP 500,Krishna Institute of Medical Sciences Ltd.,KIMS,Hospital & Healthcare Services,INE967H01025
3770,NIFTY SMALLCAP 500,LT Foods Ltd.,LTFOODS,Consumer Food,INE818H01020
3771,NIFTY SMALLCAP 500,Latent View Analytics Ltd.,LATENTVIEW,Business Support,INE0I7C01011
3772,NIFTY SMALLCAP 500,Laxmi Organic Industries Ltd.,LXCHEM,Chemicals,INE576O01020
3773,NIFTY SMALLCAP 500,Le Travenues Technology Ltd.,IXIGO,Travel Services,INE0HV901016
3774,NIFTY SMALLCAP 500,Leela Palaces Hotels & Resorts Ltd.,THELEELA,"Hotel, Resort & Restaurants",INE0AQ201015
3775,NIFTY SMALLCAP 500,Lemon Tree Hotels Ltd.,LEMONTREE,"Hotel, Resort & Restaurants",INE970X01018
3776,NIFTY SMALLCAP 500,Lloyds Engineering Works Ltd.,LLOYDSENGG,Engineering - Industrial Equipments,INE093R01011
3777,NIFTY SMALLCAP 500,Lloyds Enterprises Ltd.,LLOYDSENT,Trading,INE080I01025
3778,NIFTY SMALLCAP 500,Lumax Auto Technologies Ltd.,LUMAXTECH,Auto Ancillary,INE872H01027
3779,NIFTY SMALLCAP 500,MMTC Ltd.,MMTC,Trading,INE123F01029
3780,NIFTY SMALLCAP 500,MOIL Ltd.,MOIL,Mining & Minerals,INE490G01020
3781,NIFTY SMALLCAP 500,MSTC Ltd.,MSTCLTD,e-Commerce,INE255X01014
3782,NIFTY SMALLCAP 500,MTAR Technologies Ltd.,MTARTECH,Engineering,INE864I01014
3783,NIFTY SMALLCAP 500,Mahanagar Gas Ltd.,MGL,Gas Transmission/Marketing,INE002S01010
3784,NIFTY SMALLCAP 500,Maharashtra Scooters Ltd.,MAHSCOOTER,Finance - Investment,INE288A01013
3785,NIFTY SMALLCAP 500,Maharashtra Seamless Ltd.,MAHSEAMLES,Steel & Iron Products,INE271B01025
3786,NIFTY SMALLCAP 500,Manappuram Finance Ltd.,MANAPPURAM,Finance - NBFC,INE522D01027
3787,NIFTY SMALLCAP 500,Mangalore Refinery & Petrochemicals Ltd.,MRPL,Refineries,INE103A01014
3788,NIFTY SMALLCAP 500,Manorama Industries Ltd.,MANORAMA,Solvent  Extraction,INE00VM01036
3789,NIFTY SMALLCAP 500,Marksans Pharma Ltd.,MARKSANS,Pharmaceuticals & Drugs,INE750C01026
3790,NIFTY SMALLCAP 500,Mastek Ltd.,MASTEK,IT - Software,INE759A01021
3791,NIFTY SMALLCAP 500,Medplus Health Services Ltd.,MEDPLUS,Pharmaceuticals & Drugs,INE804L01022
3792,NIFTY SMALLCAP 500,Meesho Ltd.,MEESHO,e-Commerce,INE0VDM01015
3793,NIFTY SMALLCAP 500,Metro Brands Ltd.,METROBRAND,Footwear,INE317I01021
3794,NIFTY SMALLCAP 500,Metropolis Healthcare Ltd.,METROPOLIS,Hospital & Healthcare Services,INE112L01020
3795,NIFTY SMALLCAP 500,Minda Corporation Ltd.,MINDACORP,Auto Ancillary,INE842C01021
3796,NIFTY SMALLCAP 500,Mishra Dhatu Nigam Ltd.,MIDHANI,Steel & Iron Products,INE099Z01011
3797,NIFTY SMALLCAP 500,Motherson Sumi Wiring India Ltd.,MSUMI,Steel & Iron Products,INE0FS801015
3798,NIFTY SMALLCAP 500,Mrs. Bectors Food Specialities Ltd.,BECTORFOOD,Consumer Food,INE495P01020
3799,NIFTY SMALLCAP 500,NATCO Pharma Ltd.,NATCOPHARM,Pharmaceuticals & Drugs,INE987B01026
3800,NIFTY SMALLCAP 500,NBCC (India) Ltd.,NBCC,Construction - Real Estate,INE095N01031
3801,NIFTY SMALLCAP 500,NCC Ltd.,NCC,Engineering - Construction,INE868B01028
3802,NIFTY SMALLCAP 500,NEOGEN CHEMICALS LTD.,NEOGEN,Chemicals,INE136S01016
3803,NIFTY SMALLCAP 500,NESCO Ltd.,NESCO,Engineering - Industrial Equipments,INE317F01035
3804,NIFTY SMALLCAP 500,NMDC Steel Ltd.,NSLNISP,Steel & Iron Products,INE0NNS01018
3805,NIFTY SMALLCAP 500,Narayana Hrudayalaya Ltd.,NH,Hospital & Healthcare Services,INE410P01011
3806,NIFTY SMALLCAP 500,National Fertilizers Ltd.,NFL,Fertilizers,INE870D01012
3807,NIFTY SMALLCAP 500,Nava Ltd.,NAVA,Power Generation/Distribution,INE725A01030
3808,NIFTY SMALLCAP 500,Navin Fluorine International Ltd.,NAVINFLUOR,Chemicals,INE048G01026
3809,NIFTY SMALLCAP 500,Nazara Technologies Ltd.,NAZARA,IT - Software,INE418L01047
3810,NIFTY SMALLCAP 500,Netweb Technologies India Ltd.,NETWEB,IT - Hardware,INE0NT901020
3811,NIFTY SMALLCAP 500,Network18 Media & Investments Ltd.,NETWORK18,TV Broadcasting & Software Production,INE870H01013
3812,NIFTY SMALLCAP 500,Neuland Laboratories Ltd.,NEULANDLAB,Pharmaceuticals & Drugs,INE794A01010
3813,NIFTY SMALLCAP 500,Newgen Software Technologies Ltd.,NEWGEN,IT - Software,INE619B01017
3814,NIFTY SMALLCAP 500,Niva Bupa Health Insurance Company Ltd.,NIVABUPA,Insurance,INE995S01015
3815,NIFTY SMALLCAP 500,Nuvama Wealth Management Ltd.,NUVAMA,Finance - Others,INE531F01023
3816,NIFTY SMALLCAP 500,Nuvoco Vistas Corporation Ltd.,NUVOCO,Cement & Construction Materials,INE118D01016
3817,NIFTY SMALLCAP 500,Ola Electric Mobility Ltd.,OLAELEC,Automobile Two & Three Wheelers,INE0LXG01040
3818,NIFTY SMALLCAP 500,Olectra Greentech Ltd.,OLECTRA,Automobiles-Trucks/Lcv,INE260D01016
3819,NIFTY SMALLCAP 500,Onesource Specialty Pharma Ltd.,ONESOURCE,Pharmaceuticals & Drugs,INE013P01021
3820,NIFTY SMALLCAP 500,Optiemus Infracom Ltd.,OPTIEMUS,Trading,INE350C01017
3821,NIFTY SMALLCAP 500,Orient Cement Ltd.,ORIENTCEM,Cement & Construction Materials,INE876N01018
3822,NIFTY SMALLCAP 500,Orkla India Ltd.,ORKLAINDIA,Consumer Food,INE16NZ01023
3823,NIFTY SMALLCAP 500,Oswal Pumps Ltd.,OSWALPUMPS,Compressors / Pumps,INE0BYP01024
3824,NIFTY SMALLCAP 500,P N Gadgil Jewellers Ltd.,PNGJL,Diamond  &  Jewellery,INE953R01016
3825,NIFTY SMALLCAP 500,PC Jeweller Ltd.,PCJEWELLER,Diamond  &  Jewellery,INE785M01021
3826,NIFTY SMALLCAP 500,PCBL Chemical Ltd.,PCBL,Carbon Black,INE602A01031
3827,NIFTY SMALLCAP 500,PG Electroplast Ltd.,PGEL,Consumer Durables - Domestic Appliances,INE457L01029
3828,NIFTY SMALLCAP 500,PNB Housing Finance Ltd.,PNBHOUSING,Finance - Housing,INE572E01012
3829,NIFTY SMALLCAP 500,PNC Infratech Ltd.,PNCINFRA,Engineering - Construction,INE195J01029
3830,NIFTY SMALLCAP 500,PTC India Ltd.,PTC,Power Generation/Distribution,INE877F01012
3831,NIFTY SMALLCAP 500,PTC Industries Ltd.,PTCIL,Castings/Forgings,INE596F01018
3832,NIFTY SMALLCAP 500,PVR INOX Ltd.,PVRINOX,"Film Production, Distribution & Entertainment",INE191H01014
3833,NIFTY SMALLCAP 500,Paradeep Phosphates Ltd.,PARADEEP,Fertilizers,INE088F01024
3834,NIFTY SMALLCAP 500,Paras Defence and Space Technologies Ltd.,PARAS,Defence,INE045601023
3835,NIFTY SMALLCAP 500,Pearl Global Industries Ltd.,PGIL,Textile,INE940H01022
3836,NIFTY SMALLCAP 500,Pfizer Ltd.,PFIZER,Pharmaceuticals & Drugs,INE182A01018
3838,NIFTY SMALLCAP 500,Piccadily Agro Industries Ltd.,PICCADIL,Breweries & Distilleries,INE546C01010
3839,NIFTY SMALLCAP 500,Pine Labs Ltd.,PINELABS,Fintech,INE15B701018
3840,NIFTY SMALLCAP 500,Piramal Finance Ltd.,PIRAMALFIN,Finance - Housing,INE202B01038
3841,NIFTY SMALLCAP 500,Piramal Pharma Ltd.,PPLPHARMA,Pharmaceuticals & Drugs,INE0DK501011
3842,NIFTY SMALLCAP 500,Poly Medicure Ltd.,POLYMED,Medical Equipment/Supplies/Accessories,INE205C01021
3843,NIFTY SMALLCAP 500,Poonawalla Fincorp Ltd.,POONAWALLA,Finance - NBFC,INE511C01022
3844,NIFTY SMALLCAP 500,Power Mech Projects Ltd.,POWERMECH,Engineering - Construction,INE211R01019
3845,NIFTY SMALLCAP 500,Praj Industries Ltd.,PRAJIND,Engineering - Industrial Equipments,INE074A01025
3846,NIFTY SMALLCAP 500,Pricol Ltd.,PRICOLLTD,Auto Ancillary,INE726V01018
3847,NIFTY SMALLCAP 500,Prime Focus Ltd,PFOCUS,"Film Production, Distribution & Entertainment",INE367G01038
3848,NIFTY SMALLCAP 500,Prism Johnson Ltd.,PRSMJOHNSN,Cement & Construction Materials,INE010A01011
3849,NIFTY SMALLCAP 500,Privi Speciality Chemicals Ltd.,PRIVISCL,Chemicals,INE959A01019
3850,NIFTY SMALLCAP 500,Prudent Corporate Advisory Services Ltd.,PRUDENT,Finance - Others,INE00F201020
3851,NIFTY SMALLCAP 500,Puravankara Ltd.,PURVA,Construction - Real Estate,INE323I01011
3852,NIFTY SMALLCAP 500,Quality Power Electrical Equipments Ltd.,QPOWER,Electric Equipment,INE0SII01026
3853,NIFTY SMALLCAP 500,Quess Corp Ltd.,QUESS,BPO/ITeS,INE615P01015
3854,NIFTY SMALLCAP 500,R R Kabel Ltd.,RRKABEL,Cable,INE777K01022
3855,NIFTY SMALLCAP 500,R Systems International Ltd.,RSYSTEMS,IT - Software,INE411H01032
3856,NIFTY SMALLCAP 500,RBL Bank Ltd.,RBLBANK,NIFTY PRIVATE BANK,INE976G01028
3857,NIFTY SMALLCAP 500,RHI MAGNESITA INDIA LTD.,RHIM,Refractories,INE743M01012
3858,NIFTY SMALLCAP 500,RITES Ltd.,RITES,Engineering Consultancy,INE320J01015
3859,NIFTY SMALLCAP 500,Railtel Corporation Of India Ltd.,RAILTEL,Telecommunication - Service  Provider,INE0DD101019
3860,NIFTY SMALLCAP 500,Rain Industries Ltd,RAIN,Petrochemicals,INE855B01025
3861,NIFTY SMALLCAP 500,Rainbow Childrens Medicare Ltd.,RAINBOW,Hospital & Healthcare Services,INE961O01016
3862,NIFTY SMALLCAP 500,Rallis India Ltd.,RALLIS,Pesticides & Agrochemicals,INE613A01020
3863,NIFTY SMALLCAP 500,Ramkrishna Forgings Ltd.,RKFORGE,Forgings,INE399G01023
3864,NIFTY SMALLCAP 500,Rashtriya Chemicals & Fertilizers Ltd.,RCF,Fertilizers,INE027A01015
3865,NIFTY SMALLCAP 500,Rategain Travel Technologies Ltd.,RATEGAIN,IT - Software,INE0CLI01024
3866,NIFTY SMALLCAP 500,RattanIndia Enterprises Ltd.,RTNINDIA,Professional Services,INE834M01019
3867,NIFTY SMALLCAP 500,RattanIndia Power Ltd.,RTNPOWER,Power Generation/Distribution,INE399K01017
3868,NIFTY SMALLCAP 500,Raymond Lifestyle Ltd.,RAYMONDLSL,Textile,INE02ID01020
3869,NIFTY SMALLCAP 500,Raymond Ltd.,RAYMOND,Textile - Weaving,INE301A01014
3870,NIFTY SMALLCAP 500,Raymond Realty Ltd.,RAYMONDREL,Construction - Real Estate,INE1SY401010
3871,NIFTY SMALLCAP 500,Redington Ltd.,REDINGTON,Trading,INE891D01026
3872,NIFTY SMALLCAP 500,Redtape Ltd.,REDTAPE,Footwear,INE0LXT01019
3873,NIFTY SMALLCAP 500,Refex Industries Ltd.,REFEX,Industrial  Gases & Fuels,INE056I01025
3874,NIFTY SMALLCAP 500,Relaxo Footwears Ltd.,RELAXO,Footwear,INE131B01039
3875,NIFTY SMALLCAP 500,Reliance Power Ltd.,RPOWER,Power Generation/Distribution,INE614G01033
3876,NIFTY SMALLCAP 500,Religare Enterprises Ltd.,RELIGARE,Finance - Investment,INE621H01010
3877,NIFTY SMALLCAP 500,Restaurant Brands Asia Ltd.,RBA,Restaurants,INE07T201019
3878,NIFTY SMALLCAP 500,Route Mobile Ltd.,ROUTE,IT - Software,INE450U01017
3879,NIFTY SMALLCAP 500,Rubicon Research Ltd.,RUBICON,Pharmaceuticals & Drugs,INE506V01022
3880,NIFTY SMALLCAP 500,SBFC Finance Ltd.,SBFC,Finance - NBFC,INE423Y01016
3881,NIFTY SMALLCAP 500,SKF India (Industrial) Ltd.,SKFINDUS,Bearings,INE2J8701016
3882,NIFTY SMALLCAP 500,SKF India Ltd.,SKFINDIA,Bearings,INE640A01023
3883,NIFTY SMALLCAP 500,Saatvik Green Energy Ltd.,SAATVIKGL,Electric Equipment,INE13B501022
3884,NIFTY SMALLCAP 500,Safari Industries (India) Ltd.,SAFARI,Household & Personal Products,INE429E01023
3885,NIFTY SMALLCAP 500,Sagility Ltd.,SAGILITY,Business Support,INE0W2G01015
3886,NIFTY SMALLCAP 500,Sai Life Sciences Ltd.,SAILIFE,Pharmaceuticals & Drugs,INE570L01029
3887,NIFTY SMALLCAP 500,Samhi Hotels Ltd.,SAMHI,"Hotel, Resort & Restaurants",INE08U801020
3888,NIFTY SMALLCAP 500,Sammaan Capital Ltd.,SAMMAANCAP,Finance - Housing,INE148I01020
3889,NIFTY SMALLCAP 500,Sandur Manganese & Iron Ores Ltd.,SANDUMA,Mining & Minerals,INE149K01016
3890,NIFTY SMALLCAP 500,Sansera Engineering Ltd.,SANSERA,Auto Ancillary,INE953O01021
3891,NIFTY SMALLCAP 500,Sapphire Foods India Ltd.,SAPPHIRE,Consumer Food,INE806T01020
3892,NIFTY SMALLCAP 500,Sarda Energy and Minerals Ltd.,SARDAEN,Steel & Iron Products,INE385C01021
3893,NIFTY SMALLCAP 500,Saregama India Ltd,SAREGAMA,"Film Production, Distribution & Entertainment",INE979A01025
3894,NIFTY SMALLCAP 500,Schneider Electric Infrastructure Ltd.,SCHNEIDER,Electric Equipment,INE839M01018
3895,NIFTY SMALLCAP 500,Senco Gold Ltd.,SENCO,Diamond  &  Jewellery,INE602W01027
3896,NIFTY SMALLCAP 500,Shaily Engineering Plastics Ltd.,SHAILY,Plastic Products,INE151G01028
3897,NIFTY SMALLCAP 500,Shakti Pumps (India) Ltd.,SHAKTIPUMP,Compressors / Pumps,INE908D01010
3898,NIFTY SMALLCAP 500,Sharda Cropchem Ltd.,SHARDACROP,Pesticides & Agrochemicals,INE221J01015
3899,NIFTY SMALLCAP 500,Sheela Foam Ltd.,SFL,Household & Personal Products,INE916U01025
3900,NIFTY SMALLCAP 500,Shilpa Medicare Ltd.,SHILPAMED,Pharmaceuticals & Drugs,INE790G01031
3901,NIFTY SMALLCAP 500,Shipping Corporation of India Ltd.,SCI,Shipping,INE109A01011
3902,NIFTY SMALLCAP 500,Shree Renuka Sugars Ltd.,RENUKA,Sugar,INE087H01022
3903,NIFTY SMALLCAP 500,Shriram Pistons & Rings Ltd.,SHRIPISTON,Engineering - Industrial Equipments,INE526E01018
3904,NIFTY SMALLCAP 500,Shyam Metalics and Energy Ltd.,SHYAMMETL,Steel & Iron Products,INE810G01011
3905,NIFTY SMALLCAP 500,Signatureglobal (India) Ltd.,SIGNATURE,Construction - Real Estate,INE903U01023
3906,NIFTY SMALLCAP 500,Skipper Ltd.,SKIPPER,Engineering - Industrial Equipments,INE439E01022
3907,NIFTY SMALLCAP 500,Smartworks Coworking Spaces Ltd.,SMARTWORKS,Business Support,INE0NAZ01010
3908,NIFTY SMALLCAP 500,Sobha Ltd.,SOBHA,Construction - Real Estate,INE671H01015
3909,NIFTY SMALLCAP 500,Sona BLW Precision Forgings Ltd.,SONACOMS,Auto Ancillary,INE073K01018
3910,NIFTY SMALLCAP 500,Sonata Software Ltd.,SONATSOFTW,IT - Software,INE269A01021
3911,NIFTY SMALLCAP 500,South Indian Bank Ltd.,SOUTHBANK,NIFTY PRIVATE BANK,INE683A01023
3912,NIFTY SMALLCAP 500,Sri Lotus Developers and Realty Ltd.,LOTUSDEV,Construction - Real Estate,INE0V9Q01010
3913,NIFTY SMALLCAP 500,Star Cement Ltd.,STARCEMENT,Cement & Construction Materials,INE460H01021
3914,NIFTY SMALLCAP 500,Star Health and Allied Insurance Company Ltd.,STARHEALTH,Insurance,INE575P01011
3915,NIFTY SMALLCAP 500,Sterling and Wilson Renewable Energy Ltd.,SWSOLAR,Engineering - Construction,INE00M201021
3916,NIFTY SMALLCAP 500,Sterlite Technologies Ltd.,STLTECH,Cable,INE089C01029
3917,NIFTY SMALLCAP 500,Strides Pharma Science Ltd.,STAR,Pharmaceuticals & Drugs,INE939A01011
3918,NIFTY SMALLCAP 500,Styrenix Performance Materials Ltd.,STYRENIX,Chemicals,INE189B01011
3919,NIFTY SMALLCAP 500,Subros Ltd.,SUBROS,Auto Ancillary,INE287B01021
3920,NIFTY SMALLCAP 500,Sudarshan Chemical Industries Ltd.,SUDARSCHEM,Dyes & Pigments,INE659A01023
3921,NIFTY SMALLCAP 500,Sudeep Pharma Ltd.,SUDEEPPHRM,Pharmaceuticals & Drugs,INE0QPI01025
3922,NIFTY SMALLCAP 500,Sumitomo Chemical India Ltd.,SUMICHEM,Pesticides & Agrochemicals,INE258G01013
3923,NIFTY SMALLCAP 500,Sun Pharma Advanced Research Company Ltd.,SPARC,Pharmaceuticals & Drugs,INE232I01014
3924,NIFTY SMALLCAP 500,Sun TV Network Ltd.,SUNTV,TV Broadcasting & Software Production,INE424H01027
3925,NIFTY SMALLCAP 500,Sundram Fasteners Ltd.,SUNDRMFAST,Auto Ancillary,INE387A01021
3926,NIFTY SMALLCAP 500,Sunteck Realty Ltd.,SUNTECK,Construction - Real Estate,INE805D01034
3927,NIFTY SMALLCAP 500,Supreme Petrochem Ltd.,SPLPETRO,Chemicals,INE663A01033
3928,NIFTY SMALLCAP 500,Supriya Lifescience Ltd.,SUPRIYA,Pharmaceuticals & Drugs,INE07RO01027
3929,NIFTY SMALLCAP 500,Surya Roshni Ltd.,SURYAROSNI,Steel & Iron Products,INE335A01020
3930,NIFTY SMALLCAP 500,Swan Corp Ltd.,SWANCORP,Petrochemicals,INE665A01038
3931,NIFTY SMALLCAP 500,Syngene International Ltd.,SYNGENE,Pharmaceuticals & Drugs,INE398R01022
3932,NIFTY SMALLCAP 500,Syrma SGS Technology Ltd.,SYRMA,Electronics - Components,INE0DYJ01015
3933,NIFTY SMALLCAP 500,TARC Ltd.,TARC,Construction - Real Estate,INE0EK901012
3934,NIFTY SMALLCAP 500,TBO Tek Ltd.,TBOTEK,Travel Services,INE673O01025
3935,NIFTY SMALLCAP 500,TD Power Systems Ltd.,TDPOWERSYS,Electric Equipment,INE419M01027
3936,NIFTY SMALLCAP 500,TSF Investments Ltd.,TSFINV,Finance - NBFC,INE202Z01029
3937,NIFTY SMALLCAP 500,TVS Holdings Ltd.,TVSHLTD,Auto Ancillary,INE105A01035
3938,NIFTY SMALLCAP 500,TVS Supply Chain Solutions Ltd.,TVSSCS,Logistics,INE395N01027
3939,NIFTY SMALLCAP 500,Tamilnad Mercantile Bank Ltd.,TMB,NIFTY PRIVATE BANK,INE668A01016
3940,NIFTY SMALLCAP 500,Tanla Platforms Ltd.,TANLA,IT - Software,INE483C01032
